Time, Queue Output, Queue Baseline
132.6,0.0474461,0.0465135
132.867,0.047688,0.047688
133,0.0484761,0.0426781
133.267,0.0500018,0.0500018
133.4,0.0451518,0.0471964
133.667,0.090409,0.090409
133.8,0.112883,0.131889
134.067,0.19067,0.19067
134.2,0.217335,0.226773
134.467,0.268644,0.268644
134.6,0.287419,0.299429
134.867,0.320714,0.320714
135,0.35146,0.36585
135.267,0.396971,0.396971
135.4,0.398352,0.397045
135.667,0.388258,0.388258
135.8,0.370821,0.364433
136.067,0.365034,0.365034
136.2,0.341939,0.330733
136.467,0.298184,0.309328
136.6,0.279998,0.303159
136.867,0.273876,0.295906
137,0.235432,0.266728
137.267,0.213222,0.234526
137.4,0.175508,0.197693
137.667,0.150271,0.163615
137.8,0.129907,0.13782
138.067,0.116223,0.117585
138.2,0.107323,0.101373
138.467,0.0863316,0.0863316
138.6,0.0763663,0.071013
138.867,0.0518395,0.0518395
139,0.0528384,0.052378
139.267,0.0530686,0.0530686
139.4,0.0506299,0.0503217
139.667,0.0542664,0.0542664
139.8,0.0516249,0.0504973
140.067,0.0566543,0.0566543
140.2,0.0655115,0.0761712
140.467,0.0988213,0.0988213
140.6,0.115654,0.130005
140.867,0.164142,0.164142
141,0.182956,0.195914
141.267,0.23135,0.23135
141.4,0.250602,0.266552
141.667,0.297833,0.297833
141.8,0.3233,0.34082
142.067,0.372896,0.372896
142.2,0.386268,0.393748
142.467,0.402804,0.402804
142.6,0.396378,0.39461
142.867,0.400521,0.400521
143,0.393014,0.389183
143.267,0.380286,0.380286
143.4,0.376307,0.367606
143.667,0.350258,0.350258
143.8,0.351444,0.355752
144.067,0.362639,0.362639
144.2,0.363747,0.363454
144.467,0.347757,0.347757
144.6,0.340851,0.33565
144.867,0.317299,0.317299
145,0.30577,0.292031
145.267,0.255218,0.258355
145.4,0.237644,0.228787
145.667,0.194115,0.200659
145.8,0.181376,0.171255
146.067,0.143099,0.143844
146.2,0.123781,0.123492
146.467,0.0994026,0.103386
146.6,0.0864252,0.0865501
146.867,0.0666235,0.0666235
147,0.0661943,0.0631314
147.267,0.0593778,0.0593778
147.4,0.0550585,0.0495335
147.667,0.0428653,0.0428653
147.8,0.0406413,0.0339224
148.067,0.0400014,0.0400014
148.2,0.039463,0.0410237
148.467,0.0391664,0.0391664
148.6,0.0399117,0.0419523
148.867,0.0402667,0.0402667
149,0.0400755,0.0410549
149.267,0.041886,0.041886
149.4,0.0424791,0.0415972
149.667,0.0430253,0.0430253
149.8,0.0471846,0.0450738
150.067,0.0448787,0.0448787
150.2,0.0486634,0.052495
150.467,0.0490458,0.0490458
150.6,0.0535251,0.0513674
150.867,0.0523272,0.0523272
151,0.0508211,0.0516132
151.267,0.0574542,0.0574542
151.4,0.0673882,0.0762298
151.667,0.107991,0.107991
151.8,0.116891,0.123387
152.067,0.143349,0.149642
152.2,0.145292,0.159448
152.467,0.148749,0.160708
152.6,0.148921,0.16937
152.867,0.156006,0.167123
153,0.147961,0.166931
153.267,0.17246,0.181575
153.4,0.161301,0.187927
153.667,0.197038,0.206812
153.8,0.190022,0.221358
154.067,0.197498,0.208501
154.2,0.165589,0.193628
154.467,0.181957,0.194837
154.6,0.172971,0.194985
154.867,0.166686,0.181001
155,0.142615,0.161863
155.267,0.142631,0.155959
155.4,0.124815,0.143193
155.667,0.111849,0.121428
155.8,0.091123,0.112361
156.067,0.090963,0.10103
156.2,0.0731044,0.0861911
156.467,0.0748134,0.08234
156.6,0.0543601,0.0623081
156.867,0.0541884,0.0589915
157,0.0513518,0.0615121
157.267,0.0475436,0.0573567
157.4,0.0412344,0.0461702
157.667,0.0406725,0.0410237
157.8,0.0437003,0.0505909
158.067,0.0490614,0.0500525
158.2,0.0492916,0.0497794
158.467,0.0463458,0.0463458
158.6,0.0441373,0.0466501
158.867,0.0442388,0.0442388
159,0.0403057,0.0543094
159.267,0.0806193,0.0806193
159.4,0.0929451,0.10801
159.667,0.12613,0.133149
159.8,0.116239,0.134737
160.067,0.128896,0.135213
160.2,0.117562,0.136372
160.467,0.131261,0.139365
160.6,0.124963,0.147059
160.867,0.139681,0.148636
161,0.123098,0.131031
161.267,0.103226,0.110679
161.4,0.0870183,0.087584
161.667,0.0626163,0.0671073
161.8,0.052616,0.0520385
162.067,0.0295172,0.0360957
162.2,0.0222091,0.0336414
162.467,0.0499666,0.0499666
162.6,0.0625461,0.0709662
