Time, Moving Output, Moving Baseline
127.267,0.56567,0.526815
127.467,0.54956,0.525383
127.667,0.52951,0.51058
127.867,0.51019,0.480185
128.067,0.48283,0.461343
128.267,0.45552,0.446079
128.467,0.44218,0.416733
128.667,0.4275,0.411411
128.867,0.40262,0.399913
129.067,0.38754,0.370692
129.267,0.36051,0.345787
129.467,0.3475,0.331221
129.667,0.31955,0.306464
129.867,0.29323,0.288208
130.067,0.25904,0.249209
130.267,0.22099,0.215868
130.467,0.18948,0.17923
130.667,0.15728,0.160704
130.867,0.13878,0.142767
131.067,0.12367,0.119829
131.267,0.10661,0.0981267
131.467,0.08588,0.0737833
131.667,0.05384,0.0447733
131.867,0.04068,0.0384329
132.067,0.02118,0.0205079
132.267,0.00934,0.0112021
132.467,0.00725,0.0146279
132.667,0.01614,0.0154317
132.867,0.00748,0.00685549
133.067,0.00756,0.0120215
133.267,0.01041,0.0165008
133.467,0.01535,0.0218228
133.667,0.06007,0.0652461
133.867,0.09458,0.0975102
134.067,0.14315,0.128198
134.267,0.18385,0.1723
134.467,0.23174,0.214717
134.667,0.23639,0.239365
134.867,0.27823,0.275878
135.067,0.33769,0.338283
135.267,0.37402,0.385858
135.467,0.37546,0.38628
135.667,0.37979,0.372705
135.867,0.36431,0.364433
136.067,0.3438,0.340109
136.267,0.32229,0.325365
136.467,0.29713,0.309328
136.667,0.28612,0.303159
136.867,0.26763,0.295906
137.067,0.23946,0.266728
137.267,0.21839,0.234526
137.467,0.18342,0.197693
137.667,0.1497,0.163615
137.867,0.12295,0.13782
138.067,0.10966,0.117585
138.267,0.0866,0.0966909
138.467,0.06055,0.0664167
138.667,0.06231,0.0497989
138.867,0.03823,0.0372974
139.067,0.0114,0.0241132
139.267,0.01333,0.0230909
139.467,0.00484,0.0193296
139.667,0.02095,0.0126302
139.867,0.0117,0.0180537
140.067,0.01852,0.0294782
140.267,0.03689,0.0438837
140.467,0.05843,0.0591125
140.667,0.08138,0.0695108
140.867,0.08119,0.0855083
141.067,0.09507,0.088103
141.267,0.10125,0.0972176
141.467,0.10445,0.0988096
